Site ID;Core ID;Ecosystem;Genus;Tidal.R;Status;Samp year;Compresion;Min.D;Max.D;Weight;DBD;OM;OC;Age;Raw.Age;Raw.Age BP;D.Method;Date Error;Bacon cc;Bacon dr;Bacon dSTD
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;80;90;;1.049803974;1.119021183;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;90;95;;1.089125973;1.105913398;;;;;;;;;
GRAM_14_2;GRAM40;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;25.6;0;5;;1.174533159;0.977085607;;;;;;;;;
GRAM_14_2;GRAM40;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;25.6;5;10;;1.543523664;0.985595148;;;;;;;;;
GRAM_14_2;GRAM40;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;25.6;10;15;;1.574705961;3.486759559;;;;;;;;;
GRAM_14_2;GRAM40;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;25.6;15;20;;1.699435146;3.305071189;;;;;;;;;
GRAM_14_2;GRAM40;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;25.6;20;30;;1.546122189;2.930654105;;;;;;;;;
GRAM_14_2;GRAM40;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;25.6;30;40;;1.356429887;2.369066257;;;;;;;;;
GRAM_14_2;GRAM40;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;25.6;40;50;;1.325247591;5.840967954;;;;;;;;;
GRAM_14_2;GRAM40;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;25.6;50;60;;1.177131683;6.925773275;;;;;;;;;
GRAM_14_2;GRAM40;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;25.6;60;67;;1.348207088;8.179227149;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;0;5;;0.867907246;8.65957735;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;5;10;;0.753572159;7.086979581;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;10;15;;0.930271838;5.489234705;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;15;20;;0.961454134;6.616546978;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;20;30;;0.662623795;5.855178735;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;30;40;;0.62624445;3.625298468;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;40;50;;0.883498394;2.776222334;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;50;60;;1.060198073;2.636716139;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;60;70;;1.091380369;1.658303593;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;70;80;;1.325247591;6.546087483;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;80;90;;1.361626936;5.511278831;;;;;;;;;
GRAM_8.3;GRAM41;Seagrass;Posidonia oceanica;subtidal;healthy;2022;26.2;90;94;;1.361670137;7.213679273;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;0;5;;0.618448876;8.659001129;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;5;10;;0.992636431;8.478599222;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;10;15;;1.070592171;5.024261644;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;15;20;;1.044606924;6.142358184;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;20;30;;0.826330851;2.752003677;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;30;40;;1.008227579;2.400236795;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;40;50;;1.049803974;2.669098518;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;50;60;;1.229102177;2.779672578;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;60;70;;1.327846115;6.255262091;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;70;80;;1.257685949;6.71337174;;;;;;;;;
GRAM_8.3;GRAM42;Seagrass;Posidonia oceanica;subtidal;healthy;2022;33.3;80;88;;1.225031588;6.570562396;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;0;5;;0.644434123;7.654385907;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;5;10;;0.732783962;4.191033138;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;10;15;;0.977045283;7.520900988;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;15;20;;1.086183319;3.672043011;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;20;30;;0.909483641;4.270250981;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;30;40;;0.737981011;2.528521281;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;40;50;;0.974446758;1.792573624;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;50;60;;1.221306603;3.822689512;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;60;70;;1.546122189;7.314593105;;;;;;;;;
GRAM_8.3;GRAM43;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.5;70;77;;1.5442661;7.016516702;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;0;5;;0.883498394;4.730336303;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;5;10;;0.919877739;3.78296146;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;10;15;;0.722389863;3.899935462;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;15;20;;0.940665937;3.563975391;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;20;30;;1.130358239;6.298299845;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;30;40;;0.896491017;1.637952716;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;40;50;;1.161540535;1.093448498;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;50;60;;1.026417252;2.152967147;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;60;70;;1.364225461;2.633247856;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;70;80;;1.278474146;5.998275256;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;80;90;;1.361626936;7.477910401;;;;;;;;;
GRAM_8.3;GRAM44;Seagrass;Posidonia oceanica;subtidal;healthy;2022;21;90;97;;1.161911753;8.676814988;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;0;5;;1.16413906;7.80809031;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;5;10;;0.836724949;5.933164354;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;10;15;;0.743178061;7.88360926;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;15;20;;0.836724949;5.367062644;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;20;30;;1.109570042;2.882825382;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;30;40;;1.075789221;1.331598684;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;40;50;;0.891293968;1.342298534;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;50;60;;1.0420084;1.193961311;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;60;70;;1.351232838;1.247202536;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;70;80;;1.372021035;0.58596351;;;;;;;;;
GRAM_8.3;GRAM45;Seagrass;Posidonia oceanica;subtidal;healthy;2022;25.6;80;85;;1.325247591;0.677533877;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;0;5;;1.013424628;0.653198831;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;5;10;;1.205715455;1.235990877;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;10;15;;1.33044464;1.187198899;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;15;20;;1.418794479;1.291794997;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;20;30;;1.434385628;0.716916416;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;30;40;;1.436984152;1.324227899;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;40;50;;1.379816609;1.306802771;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;50;60;;1.533129566;1.152359923;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;60;70;;1.504545794;0.71533883;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;70;80;;1.483757597;0.698968805;;;;;;;;;
GRAM_8;GRAM46;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;80;89;;1.484046322;0.718115891;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;0;5;;1.268080048;0.698215671;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;5;10;;1.377218084;0.909939337;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;10;15;;1.418794479;0.883064421;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;15;20;;1.449976776;2.467155695;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;20;30;;1.468166448;0.982874505;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;30;40;;1.504545794;1.042313492;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;40;50;;1.41359743;0.956384359;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;50;60;;1.509742844;0.933919748;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;60;70;;1.509742844;1.345559394;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;70;80;;1.494151695;1.484162067;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;80;90;;1.400604807;1.511115416;;;;;;;;;
GRAM_8;GRAM47;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4;90;95;;1.535814491;1.685369822;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;0;5;;0.732783962;1.51086144;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;5;10;;1.278474146;1.49409312;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;10;15;;1.335641689;1.753152279;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;15;20;;1.49675022;1.442931258;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;20;30;;1.392809233;1.451801423;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;30;40;;1.431787103;1.470623061;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;40;50;;1.366823986;1.239829523;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;50;60;;1.514939893;1.387342449;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;60;70;;1.296663819;1.315458926;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;70;80;;1.416195955;1.237798705;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;80;90;;1.598092683;1.324834965;;;;;;;;;
GRAM_8;GRAM48;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.843137255;90;95;;1.432956764;1.267771439;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;0;5;;1.096577418;1.328324165;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;5;10;;1.288868245;1.358145609;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;10;15;;1.377218084;1.291479821;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;15;20;;1.361626936;1.343042461;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;20;30;;1.429188578;1.349864115;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;30;40;;1.475962023;1.340567305;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;40;50;;1.462969399;1.169522113;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;50;60;;1.53572809;1.338602754;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;60;70;;1.387612183;1.365437223;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;70;80;;1.53572809;0.846095908;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;80;90;;1.083584795;1.011881947;;;;;;;;;
GRAM_8;GRAM49;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.040816327;90;95;;1.205715455;0.765368903;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;0;5;;1.148547912;0.780864125;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;5;10;;1.501947269;0.825696831;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;10;15;;1.444779726;1.243998833;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;15;20;;1.392809233;0.808555034;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;20;30;;1.426590053;1.146844527;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;30;40;;1.299262344;0.613684398;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;40;50;;1.491553171;1.238543473;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;50;60;;1.418794479;1.3042653;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;60;70;;1.468166448;1.352688;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;70;80;;1.754004164;1.033266129;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;80;90;;1.262882998;0.929979359;;;;;;;;;
GRAM_8;GRAM50;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8.571428571;90;93;;1.359894587;0.991360691;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;0;5;;1.398006282;0.974733565;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;5;10;;1.481159072;1.010317631;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;10;15;;1.741011541;1.043351666;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;15;20;;1.507144319;1.164445595;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;20;30;;1.416195955;1.196426918;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;30;40;;1.37461956;3.027157115;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;40;50;;1.499348745;1.087542887;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;50;60;;1.410998905;0.952276708;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;60;70;;1.083584795;0.895021866;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;70;80;;1.221306603;0.949728022;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;80;90;;1.616282356;0.907772332;;;;;;;;;
GRAM_6.8_B;GRAM51;Bare sand;NA;subtidal;NA;2022;1.2;90;98;;1.195321356;0.976945041;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;0;5;;0.977045283;0.965753577;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;5;10;;1.41359743;0.822528267;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;10;15;;1.465567924;0.753316349;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;15;20;;1.470764973;0.709680211;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;20;30;;1.546122189;0.888200361;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;30;40;;1.449976776;0.852478839;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;40;50;;1.514939893;0.895554025;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;50;60;;1.468166448;0.747268241;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;60;70;;1.57990301;0.633639303;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;70;80;;1.364225461;0.61633282;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;80;90;;1.507144319;0.559649286;;;;;;;;;
GRAM_6.8_B;GRAM52;Bare sand;NA;subtidal;NA;2022;1;90;96;;1.511475193;0.535496771;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;0;5;;1.611085306;0.55320029;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;5;10;;1.647464652;0.522254938;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;10;15;;1.595494158;0.686287165;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;15;20;;1.590297109;0.672436751;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;20;30;;1.431787103;0.709163767;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;30;40;;1.517538418;0.671884407;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;40;50;;1.325247591;0.686243929;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;50;60;;1.408400381;0.581146096;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;60;70;;1.356429887;0.456860039;;;;;;;;;
GRAM_6.8_B;GRAM53;Bare sand;NA;subtidal;NA;2022;5.7;70;80;;1.304459393;0.594830863;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;0;5;;1.299262344;0.589018139;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;5;10;;1.902120071;0.667252767;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;10;15;;1.559114813;0.683724387;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;15;20;;1.751405639;0.817884406;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;20;30;;1.333043165;0.727263882;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;30;40;;1.608486782;1.029955185;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;40;50;;1.444779726;0.92175577;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;50;60;;1.53572809;0.85694991;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;60;70;;1.408400381;0.98362115;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;70;80;;1.301860868;0.951633021;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;80;90;;1.416195955;0.88952589;;;;;;;;;
GRAM_6.8_B;GRAM54;Bare sand;NA;subtidal;NA;2022;2.2;90;91;;1.511085306;0.86733643;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;0;5;;1.029015776;0.903282661;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;5;10;;1.184927258;0.877520948;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;10;15;;1.127759714;0.735697815;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;15;20;;1.288868245;1.030613024;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;20;30;;1.353831362;1.137789905;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;30;40;;1.390210708;0.898470543;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;40;50;;1.135555288;1.004133174;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;50;60;;1.08098627;0.957806578;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;60;70;;1.249890375;0.732623284;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;70;80;;1.073190696;0.830945343;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;80;90;;0.95885561;0.734563425;;;;;;;;;
GRAM_6.8_B;GRAM55;Bare sand;NA;subtidal;NA;2022;3.5;90;100;;1.190210708;0.790343754;;;;;;;;;
Oka_00;Oka_00a;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;35.87;0;5;;1.477964246;2.236325174;;;;;;;;;
Oka_00;Oka_00a;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;35.87;5;10;;1.43776968;2.366522367;;;;;;;;;
Oka_00;Oka_00a;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;35.87;10;25;;1.408287837;15.59268099;;;;;;;;;
Oka_00;Oka_00a;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;35.87;25;50;;1.290382957;15.87256837;;;;;;;;;
Oka_00;Oka_00a;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;35.87;50;60;;1.241223591;11.4064915;;;;;;;;;
Oka_00;Oka_00b;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;45.77;0;5;;1.232774563;10.8629131;;;;;;;;;
Oka_00;Oka_00b;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;45.77;5;10;;1.139224959;8.378122036;;;;;;;;;
Oka_00;Oka_00b;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;45.77;10;25;;1.371256434;9.463633811;;;;;;;;;
Oka_00;Oka_00b;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;45.77;25;50;;1.407644913;11.22334456;;;;;;;;;
Oka_00;Oka_00b;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;45.77;50;55;;1.368504078;3.721320649;;;;;;;;;
Oka_00;Oka_00c;Seagrass;Unvegetated Seagrass;Intertidal;Control;2022;46.15;0;5;;0.998090775;23.05475504;;;;;;;;;
